Growlers of Gaithersberg,1879,9SIMRc,Robust Porter,5.4,
Acorn Brewery of Barnsley,1887,Xz5UAR,Fruit Beer,5,
Ghost River Brewing,1887 IPA,wPqLwT,American-Style India Pale Ale,,87
Acorn Brewery of Barnsley,1887 Red,yJ0hci,American-Style Amber/Red Ale,4.4,
Jacob Leinenkugel Brewing Company,1888 Bock,MA2sCi,Traditional German-Style Bock,5.1,18
Berthoud Brewing Company,1888 ESB,ThXqY8,Extra Special Bitter,5.5,
Grayton Beer Co,1890 Founder's Ale,k7S5fv,American-Style Amber/Red Ale,6.1,
Freedom's Edge Brewing,1890 I.P.A.,9yITje,American-Style Pale Ale,6.7,
Union Craft Brewing Company,1895 Barleyweiss,WLfeuY,Berliner-Style Weisse (Wheat),2.7,16
Coronado Brewing Company,18th Anniversary,yAsuBs,Specialty Beer,10,
Stone Brewing Co.,18th Anniversary Ale,SR5L1F,American-Style India Pale Ale,8.5,75
Brewer's Art,18th Anniversary Ale,gOXkeF,French-Style Bière de Garde,5.7,
SweetWater Brewing Company,18th Anniversary Belgian Tripel,Yd8G8r,Belgian-Style Tripel,10,17
Great Divide Brewing Company,18th Anniversary Wood Aged Double IPA,Mnd972,Imperial or Double India Pale Ale,10,
Abita Brewing Company,18th Star Biere De Garde,6OgTUf,French-Style Bière de Garde,7,25
Double Shift Brewing,18th Street Pale Ale,mofaP2,American-Style Pale Ale,,
TwoDEEP Brewing Co.,19 Days Maibock,YVzJu3,German-Style Heller Bock/Maibock,7.3,20.9
Rogue Ales,19 Original Colonies,295GZo,Open Category Mead,5.5,
Singlecut Beersmiths,19-33 Queens Lagrrr!,2SPG7Z,American-Style Lager,5.4,45
Fort Collins Brewery,1900 Amber Lager,VHOCgc,American-Style Amber Lager,4.7,31
Bold City Brewery,1901 Red Ale,AyZFSh,Irish-Style Red Ale,,
Witch's Hat Brewing Company,1908,AE30A0,Smoke Beer (Lager or Ale),6.2,
Breakside Brewery,1911 Vienna Coffee Bier,e9waFa,Coffee-Flavored Beer,6.3,21
Buffalo Bayou Brewing Company,1912,4Vmwih,American-Style Amber/Red Ale,7,50
Egan Brewing,1916 Irish Stout,oQR5YM,American-Style Stout,,
Gottberg Brew Pub,1916 Irish Stout,Qg6dpg,American-Style Stout,3.5,
Forgotten Boardwalk Brewing,1916 Shore Shiver,9wNKio,American-Style India Pale Ale,6.9,
DESTIHL Brewery,1920 Cognac Stout Imperiale,YP4dCI,Wood- and Barrel-Aged Beer,11.64,82
SlapShot Brewing Co.,1926,Eyr9Kg,American-Style Pale Ale,5,45
Black Market Brewing Company,1945,22sc9o,Berliner-Style Weisse (Wheat),,
Pretty Things Beer & Ale Project,1955 Double Brown,wAqRB6,American-Style Brown Ale,5.1,
Bootstrap Brewing Company,1956 Golden Ale,Z7Sldi,Golden or Blonde Ale,4.5,12
5 Seasons Brewing Company,1972,IiW61L,Strong Ale,,
Lunar Brewing Co,199 Full Moon 16th Anniversary IllunaRator,uqJO5U,German-Style Doppelbock,9.3,
White Oak Cider,1997,9hrCi9,,6.8,
Laughing Sun Brewing Company,19th Amendment Imperial Stout,Z975kH,American-Style Imperial Stout,7.8,35
Real Ale Brewing Company,19th Anniversary Ale,W9GM4Y,Baltic-Style Porter,7.7,30
Great Divide Brewing Company,19th Anniversary Ale,BrAip0,American-Style Strong Pale Ale,10.2,
Uinta Brewing Company,19th Birthday Suit,KYmRUi,Fruit Beer,7.3,
Highway 1 Brewing Company,1PA,TTFy4W,American-Style India Pale Ale,6.8,
Wasatch Brewery,1st Amendment Lager,Vi6fgq,American-Style Lager,,
Utah Brewers Cooperative,1st Amendment Lager,EXx0Ad,American-Style Premium Lager,4,
Grey Sail Brewing of Rhode Island,1st Anniversary,kQ42vv,American-Style Pilsener,7.4,61
Roughtail Brewing Company,1st Anniversary Ale,lr3HfC,Imperial or Double India Pale Ale,9.3,100
Hangar 24 Craft Brewery,1st Anniversary Ale,MnNbtN,Fruit Wheat Ale or Lager with or without Yeast,9,37
White Birch Brewing,1st Anniversary Ale,EwzrNg,Specialty Beer,7.6,
Cismontane Brewing,1st Anniversary Black Lager,b06lC1,American-Style Dark Lager,8,35
Narrows Brewing,1st Anniversary Breakers Ball,y16meT,French & Belgian-Style Saison,10.9,
300 Suns Brewing,1st Avenue River,o9hhvy,American-Style Pale Ale,6,31
Discretion Brewing,1st Conversation,tvXEUg,French & Belgian-Style Saison,5.5,29
Acorn Brewery of Barnsley,1st Noel,AIoIJs,Strong Ale,4.8,
Revolution Brewing,1ZENUFF,uV2xqH,Imperial or Double India Pale Ale,11,100
10 Barrel Brewing Company,2,7D0RRo,American-Style Black Ale,7.5,
White Birch Brewing,2 Anniversary Ale,CxBdtx,Belgian-Style Dark Strong Ale,9,
Greenbush Brewing Co,2 Biggie,MdaCfM,American-Style Barley Wine Ale,7.1,
3 Guys and a Beer'd Brewing Company,2 Bit,dyydfi,American-Style India Pale Ale,,
Govnor's Public House,2 Brothers,96spPo,American-Style Pale Ale,,
Ellicottville Brewing Company,2 Brothers Session IPA,HCUkDv,Session India Pale Ale,4.7,61
Birrificio del Forte,2 Cilindri,U405po,Brown Porter,5,
Faction Brewing,2 HOP PALE – CENTENNIAL / APOLLO,O9Yz5Y,American-Style Pale Ale,5.8,40
Faction Brewing,2 HOP PALE – EL DORADO / CALYPSO,SvbWfv,American-Style Pale Ale,5.8,40
Faction Brewing,2 HOP PALE – MOSAIC / EQUINOX,ApwNaX,American-Style Pale Ale,5.8,40
Faction Brewing,2 HOP PALE – NELSON / MOTUEKA,hZ38yn,American-Style Pale Ale,5.8,40
Faction Brewing,2 HOP PALE – POLARIS / AMARILLO,zeiI4B,American-Style Pale Ale,5.8,40
Faction Brewing,2 HOP PALE – SIMCOE / AMARILLO,0THnEz,American-Style Pale Ale,5.8,40
Paw Paw Brewing Company,2 Paws IPA,6k8Zth,American-Style India Pale Ale,5.8,
Bowser Brewing Company,2 Stroke Smoked Stout,D95sId,Smoke Beer (Lager or Ale),7,35
The Bruery,2 Turtle Doves,oRrA7s,Belgian-Style Dark Strong Ale,12,25
Against The Grain Brewery,2 wheel Death Machine,YMwWL1,Imperial or Double India Pale Ale,6.5,
Sierra Nevada Brewing Company,2 x 4,qGDeH1,Other Belgian-Style Ales,8.7,
Big E Ales,2-pt IPA,w081ot,Imperial or Double India Pale Ale,9.5,100
Original Gravity Brewing Company,2-Wheeler Witbier,Q7x7zl,Belgian-Style White (or Wit) / Belgian-Style Wheat,5.6,
Cascade Lakes Brewing Company,20" Brown,1ndAAm,American-Style Brown Ale,5.3,35
Dragoon Brewing Company,20-Pounder,fjHrwk,American-Style Pale Ale,5.5,42
Stone Brewing Co.,2004 Symposium Ale,ASNS0q,Specialty Beer,7.5,
Hunter Gatherer Brewery and Alehouse,2007 IPA,gPiI06,American-Style India Pale Ale,,
Lawson's Finest Liquids,2009 Farmhouse Rye,CCBbqY,French & Belgian-Style Saison,10,
White Birch Brewing,2009 Holiday Ale,rGifX7,Belgian-Style Tripel,10.4,
Natty Greene's Brewing Co.,201 Central Brett IPA,7zB0r4,American-Style India Pale Ale,6.5,
Cambridge Brewing Company,2010 Blunderbuss Barleywine,NqlLfj,American-Style Barley Wine Ale,12.75,
White Birch Brewing,2010 Holiday Ale,TaRTgY,Other Belgian-Style Ales,,
Stone Brewing Co.,2010 Old Guardian,E98OUd,Wood- and Barrel-Aged Beer,10.7,
Sebago Brewing Company,2011 Barleywine,DK56Z7,American-Style Barley Wine Ale,9.7,60
Brewery Ommegang,2011 Belgian Independence Day Saison,Igrlum,French & Belgian-Style Saison,6.5,
Flat Tail Brewing Co,2011 Brett Bourbon Pale,YcByK3,Aged Beer (Ale or Lager),8,
Goose Island Beer Company,2011 Christmas Ale,F2ij2y,American-Style Brown Ale,6.2,
Cismontane Brewing,2011 Dead Santa,pZ1Ks4,American-Style Brown Ale,6.2,25
Sebago Brewing Company,2011 Grand Crüe,XUZIVl,Wood- and Barrel-Aged Strong Beer,8.8,
Arbor Ales,2012,MU3cLc,American-Style Black Ale,7.5,
Black Box Brewing Co,2012,ka6zNb,American-Style Pale Ale,7,75
Stevens Point Brewery,2012 Black Ale,JlQ32z,Specialty Beer,4.66,9
Three Floyds Brewing Company,2012 Brewers of Indiana Guid Replicale,SegSti,Belgian-Style Blonde Ale,4.4,
Cismontane Brewing,2012 Dead Santa,v9dNdF,Belgian-Style White (or Wit) / Belgian-Style Wheat,8.5,29
Allagash Brewing Company,2013 Ale,GZdnHy,Specialty Beer,5.5,
Kulshan Brewing Company,2013 Bellingham Beer Week Belgian-Style Dark Ale,kmV0Wz,Belgian-Style Dark Strong Ale,8,
GBrewhouse,2013 Holiday IPA,FVnYRW,American-Style India Pale Ale,7.7,60
Founders Brewing Company,2015 Blushing Monk,WioenN,Other Belgian-Style Ales,9.2,
Golden Road Brewing,2020 IPA,mZsdU6,American-Style India Pale Ale,7.4,74
Two Beers Brewing Company,20:20 Blonde Ale,mgbe22,Belgian-Style Blonde Ale,,31
Karl Strauss Brewing Company,20th Anniversary,6C2v7c,Belgian-Style Tripel,10.5,
Great Divide Brewing Company,20th Anniversary,Oit2HK,Other Belgian-Style Ales,8.2,
Red Brick Brewing Company,20th Anniversary,CxAMDL,Wood- and Barrel-Aged Strong Beer,10,80
Red Rock Brewing Company,20th Anniversary,ekgi0s,Imperial Red Ale,9.5,
Lakefront Brewery,20th Anniversary Ale,IbN9mX,Strong Ale,9,
Legend Brewing Company,20th Anniversary Ale - Imperial Brown,M6Qpi5,American-Style Brown Ale,8.4,
Highland Brewing Company,20th Anniversary American Saison Ale,triE9c,French & Belgian-Style Saison,,
Highland Brewing Company,20th Anniversary Scotch Ale,JLs7Oc,Scotch Ale,,
Uinta Brewing Company,20th Birthday Suit,wsVFe9,American-Style Sour Ale,7.4,20
Sierra Nevada Brewing Company,20th Street Ale Citra,uIgENV,,7.3,
Sierra Nevada Brewing Company,20th Street Ale Crystal,WcP2Ww,,7.3,
Sierra Nevada Brewing Company,20th Street Ale Magnum,HyxQE4,,7.3,
Unruly Brewery,21 Guns,KFRAGL,American-Style Pale Ale,5.5,
Southern Tier Brewing Company,215 Pale Ale,V7NpcA,American-Style Pale Ale,6,
Three Floyds Brewing Company,219,4yPH39,Specialty Beer,5.6,
21st Amendment Brewery,21A IPA,rf3USP,American-Style India Pale Ale,7.2,
Court Avenue Brewing,21st Amendment Ale,rjIQUL,American-Style Pale Ale,6.7,71
Karl Strauss Brewing Company,21st Anniversary,iVljH3,Specialty Beer,10.2,28
Karl Strauss Brewing Company,21st Anniversary Ale,FPNwB5,Wood- and Barrel-Aged Beer,10.2,28
13 Virtues Brewing Co,21st Anniversary Double Red Ale,npsdwt,Imperial Red Ale,7.9,65
Boulevard Brewing Company,21st Anniversary Fresh Hop Pale Ale,iCRjjI,Fresh "Wet" Hop Ale,7.4,40
Boulder Beer Company,21st Anniversary Fresh Hop Pale Ale,wOwdUt,American-Style Pale Ale,7.4,40
Uinta Brewing Company,21st Birthday Suit,5rVoqm,American-Style Sour Ale,6.3,
Lost Rhino Brewing Company,2200lbs of Sin,E976o1,American-Style Barley Wine Ale,9.2,96
Lost Rhino Brewing Company,220lbs of Sin,1mQ3Rh,American-Style Barley Wine Ale,9,89
Karl Strauss Brewing Company,22nd Anniversary Vanilla Imperial Stout,KpUXQU,Specialty Beer,9,50
Uinta Brewing Company,22nd Birthday Suit,Ti1dIq,American-Style Sour Ale,7.6,
Big Rip Brewing Company,237 Milk Stout,p26DRq,Sweet or Cream Stout,5.5,
Karl Strauss Brewing Company,23rd Anniversary,x9DLZv,Old Ale,12.2,30
Strand Brewing Co,24th STreet Pale Ale,mcHZFe,American-Style Pale Ale,6.1,
Rogue Ales,25 Integrity Ale,pyIRcA,Golden or Blonde Ale,7.2,29
Stillwater Artisanal Ales,25 to One,Wns3Y8,Belgian-Style Dark Strong Ale,8.4,
Woodstock Inn Station & Brewery,250th Anniversary Ale,ExCpE7,Specialty Beer,5.6,
Trade Route Brewing Company,253 Ale,RxITKw,,6,40
7 Seas Brewing Co,253 Pilsner,qoWGtX,American-Style Pilsener,5.2,
Birra del Borgo,25dodici,Ct76LE,Herb and Spice Beer,9.5,
Pennsylvania Brewing Company,25th Anniversary,r1RvrT,German-Style Pilsener,,
Goose Island Beer Company,25th Anniversary Ale,CMByv0,Extra Special Bitter,6.4,
Bell's Brewery Inc.,25th Anniversary Ale,KNLzqk,American-Style Amber/Red Ale,8.5,
Cropton Brewery,25th Anniversary Ale,L0EETJ,English-Style Pale Mild Ale,4,
Rubicon Brewing Company,25th Anniversary Ale,Cxe8y3,American-Style India Pale Ale,7.1,
Lakefront Brewery,25th Anniversary Apricot Ale,mLp0XX,Belgian-Style Blonde Ale,6,
Lakefront Brewery,25th Anniversary Imperial Pumpkin,OfXogy,Pumpkin Beer,8,
Lakefront Brewery,25th Anniversary Imperial Stout,hnd83I,American-Style Imperial Stout,10,
Wynkoop Brewing Company,25th Anniversary Kriek,Lo4Pfk,Belgian-Style Lambic,8,
Orlando Brewing Partners INC.,25th Anniversary Pale Ale,g6CcIW,American-Style Pale Ale,,
Abita Brewing Company,25th Anniversary Vanilla Double Dog,imwKGv,Strong Ale,7,
Full Sail Brewing Company,27th Anniversary,o6MULc,American-Style Wheat Wine Ale,9.5,53
Canteen Brewhouse,28M,GtAkgA,Light American Wheat Ale or Lager with Yeast,,
GoodLife Brewing,29'er,Dr0DzL,American-Style Brown Ale,6,45
Lawson's Finest Liquids,292 Ale,oVuPzz,,5.5,
Grey Sail Brewing of Rhode Island,2nd Anniversary,stMbRP,Belgian-Style Dark Strong Ale,9.5,25
Union Craft Brewing Company,2nd Anniversary - Barrel-Aged Chessie,XKWM45,American-Style Barley Wine Ale,9.8,
Upslope Brewing Company,2nd Anniversary Ale,gVjGGH,Belgian-Style Dark Strong Ale,9,
Hangar 24 Craft Brewery,2nd Anniversary Ale,z76Q2o,Specialty Beer,8.4,22
Roughtail Brewing Company,2nd Anniversary Ale,9cK1Cg,American-Style India Pale Ale,7.5,74
Prairie Artisan Ales,2nd Anniversary Ale,5xwinp,Wood- and Barrel-Aged Beer,7,
Cismontane Brewing,2nd Anniversary Belgian IPA,wXzR3v,American-Style India Pale Ale,6.5,45
Excel Brewing Company,2nd Anniversary Imperial Porter,pKgt1E,Baltic-Style Porter,11,40
Discretion Brewing,2nd Conversation,WFG2e7,Specialty Stouts,7.7,43
Country Boy Brewing,2nd Crop Wet Hop IPA,KLA1vd,American-Style India Pale Ale,7,
Noble Ale Works,2nd Dip,8OiwVR,Strong Ale,12.5,
Acorn Brewery of Barnsley,2nd Noel,mcX6TJ,Strong Ale,4.9,
The Grumpy Troll Restaurant and Brewery,2nd Street Amber,6cIt3k,American-Style Amber/Red Ale,,
Freetail Brewing Company,2Timer,SVdfKg,Special Bitter or Best Bitter,4.8,32
Rupert's Brew House,2wice Licked Kitty,aq56Qx,American-Style Pale Ale,5.3,
Southern Tier Brewing Company,2X Steam,6hWgHi,California Common Beer,,
Southern Tier Brewing Company,2X Stout,R0MvCF,Sweet or Cream Stout,7.5,50
Southern Tier Brewing Company,2X Stout Nitro,5nEJRc,Sweet or Cream Stout,7.5,
Melvin Brewing,2x4 DIPA,vwlWXv,American-Style India Pale Ale,10,
Bavarian Barbarian Brewing Company,2x4 India Pale Ale,xOFpiW,Imperial or Double India Pale Ale,7,
Hamilton Family Brewery,2X4 IPA,d9QHIs,American-Style India Pale Ale,6.7,85
Southern Tier Brewing Company,2xIPA,kZsjqY,Imperial or Double India Pale Ale,8.2,
Device Brewing Company,2xIPA,3WTkV4,Imperial or Double India Pale Ale,9.5,80
Southern Tier Brewing Company,2xMas,qK1MvT,Herb and Spice Beer,8,
Southern Tier Brewing Company,2XONE,c7WT9s,American-Style India Pale Ale,8.1,
Southern Tier Brewing Company,2Xpresso,n65icZ,American-Style Stout,7.5,55
Southern Tier Brewing Company,2XRye,qXqkKz,Rye Ale or Lager with or without Yeast,8.3,
New Belgium Brewing,2° Below,6KeVJA,Extra Special Bitter,6.6,32
Yellowhammer Brewery,3,jebVoQ,Other Belgian-Style Ales,9.2,
Red Brick Brewing Company,3 Bagger,ifIJan,Belgian-Style Tripel,9,40
Bagby Beer Company,3 Beagles Brown,e6bMfE,English-Style Brown Ale,5.6,
Green Beacon Brewing Co,3 Bolt Pale Ale,dGbmuu,American-Style Pale Ale,4.5,35
Garrison Brewing Company,3 Fields Harvest Ale,YJcaRH,American-Style Amber/Red Ale,6.4,32
The Bruery,3 French Hens,QlZyHJ,Belgian-Style Dark Strong Ale,10,22.5
Tin Man Brewing Company,3 Gear,0WeIVx,Robust Porter,5.4,55
Grimm Brothers Brewhouse,3 Golden Hairs,HkOiqB,American-Style Pilsener,,
Country Boy Brewing,3 HO's Winter Warmer,rGg69t,Specialty Beer,8.1,
Three Floyds Brewing Company,3 Kings,aswXGb,American-Style Pale Ale,5.4,50
Oliver Brewing Company,3 Lions Ale,BpTpLD,American-Style Strong Pale Ale,7.5,
Angry Chair Brewing,3 Little Birds Florida Weisse,9rp0PN,Berliner-Style Weisse (Wheat),4.6,8
Midland Brewing Company,3 Mile Marker Hefe Weizen,t5WN3k,South German-Style Hefeweizen / Hefeweissbier,5.3,
Brasserie De Saint Sylvestre,3 Monts,fsNEt0,Belgian-Style Blonde Ale,8.5,
Crooked Fence Brewing,3 Picket Porter,M50l8Z,Brown Porter,5.5,
Newstead Brewing Co,3 Quarter Time Session Ale,rulRVX,English-Style Pale Mild Ale,3.4,23
Griffin Claw Brewing Company,3 Scrooges,JBMfsq,Herb and Spice Beer,6.5,
Leech Lake Brewing,3 Sheets,e3HQlU,Imperial or Double India Pale Ale,10.5,
Alewerks Brewing Company,3 Sheets To The Wind - American Rover,YSCswD,American-Style Amber/Red Ale,,
Full Pint Brewing Company,3-2-1 Win,LBP8tc,Specialty Beer,6,34
Big Toe Brewery,3-D,qyIOQw,Herb and Spice Beer,,
Intracoastal Brewing Company,3-D Stout,4qlGN1,American-Style Stout,6.2,42
Fort George Brewery,3-Way IPA,65ZRnL,American-Style India Pale Ale,5.7,
Omnipollo,3.14,4zZoP0,French & Belgian-Style Saison,6.5,
Trophy Brewing Company,30 Fathoms,ACbdts,Baltic-Style Porter,7.25,
Sun King Brewing Company,30 Minute Coma,mF8ZMp,Session Beer,4.5,65
Saddle Mountain Brewing Company,300 Foot Steve,7bYEDX,Imperial Red Ale,7.5,90
Fullsteam Brewery,300 Mile,g1Bmuz,,,
Black Tooth Brewing Company,307 Blonde,Vsp533,Golden or Blonde Ale,4.4,15
Sierra Nevada Brewing Company,30th Anniversary - Fritz and Ken's Ale,0KEzfx,American-Style Imperial Stout,9.2,
Sierra Nevada Brewing Company,30th Anniversary - Jack & Ken's Ale,8M5lCq,American-Style Barley Wine Ale,10.2,
Mendocino Brewing Company,30th Anniversary Ale,Am8ew5,American-Style Pale Ale,7,55
Green Flash Brewing Company,30th Street Pale Ale,fy66YI,American-Style Pale Ale,6,
DuClaw Brewing Company,31,9eyUBt,European-Style Dark / Münchner Dunkel,5.7,27
Valiant Brewing,31 Kings,UQBWDD,American-Style India Pale Ale,6.5,75
Goose Island Beer Company,312 Urban Pale Ale,JQPA1R,American-Style Pale Ale,5.4,30
Goose Island Beer Company,312 Urban Wheat Ale,EaoR0H,Light American Wheat Ale or Lager with Yeast,4.2,20
Pizzeria Uno Chicago Grill & Brewery,32 Inning Ale,Gb6REi,American-Style Pilsener,,
COAST Brewing Company,32/50 Kolsch,UgAIAc,German-Style Kölsch / Köln-Style Kölsch,4.8,
Dirty Hands Brewing Company,320 Mule Wheat,g1sXW8,Light American Wheat Ale or Lager with Yeast,4.7,16.6
Florida Beer Company,321,XvHlVz,American-Style India Pale Ale,,
Golden Road Brewing,329 Days of Sun,hE4pKT,American-Style Lager,4.8,
VBL Tien Giang Limited,33 Export,bMIBZQ,Dortmunder / European-Style Export,4.5,
Okoboji Brewing,33 Select,f8JUeP,American-Style Brown Ale,6.5,26
Lost Province Brewing Co,3333′ Imperial IPA,Yly5rS,Imperial or Double India Pale Ale,8.7,85
Bootleggers Steakhouse and Brewery,34th Street Porter,AD6iLC,Brown Porter,,
Three Pints Brewing Co.,34th Street Wheat,pvfGJZ,Dark American Wheat Ale or Lager with Yeast,5.8,29
Standing Stone Brewing Company,350 Ale,Fnx0dQ,,6.5,
Against The Grain Brewery,35K,AgfKUS,Sweet or Cream Stout,7,
Boulder Beer Company,35th Anniversary Ale,f8XkBS,American-Style Black Ale,9.5,
Oak Park Brewing Company,35th Street Robust Porter,AJV2v1,Robust Porter,4.8,
Sly Fox Brewing Company,360° IPA,h36skb,American-Style India Pale Ale,6.2,
Sleeping Giant Brewing Co.,360°Ale,0iZobF,American-Style Pale Ale,6,
Sanitas Brewing,360º Tripel,joNdLp,Belgian-Style Tripel,8.4,27
TRiNiTY Brewing,365 Day Golden Sour,H71PmI,Wood- and Barrel-Aged Sour Beer,5,
South Street Brewery,365 Shandy,b5KYPz,Fruit Beer,5,12
Midnight Sun Brewing Company,3767 Belgian-style IPA with Brettanomyces,iwjjUw,Other Belgian-Style Ales,8,70
Big Dog's Brewing Company,38 Special,9bAlXR,Specialty Beer,5.3,
Burn 'Em Brewing LLC,3:33,QhFtUv,American-Style India Pale Ale,,
Sixpoint Brewery,3Beans,353FD5,Coffee-Flavored Beer,10,
Nodding Head Brewery,3C Extreme,kWJGj9,American-Style Pale Ale,,
Triple C Brewing Company,3C India Pale Ale,GTuvcg,American-Style India Pale Ale,6.2,70
St. Boniface Craft Brewing Company,3LB. IPA,lMIqTT,American-Style India Pale Ale,6,
New Planet Beer Company,3R Raspberry Ale,mBM8Oz,Fruit Beer,5,
Piney River Brewing Company,3rd Aleiversary,rCsNVR,American-Style India Pale Ale,10,
Twisted Manzanita Ales,3rd Anniversary,3RwhsF,American-Style Wheat Wine Ale,9.5,
Airways Brewing Company,3rd Anniversary,gUzwHu,Belgian-Style Dark Strong Ale,9.9,
Hangar 24 Craft Brewery,3rd Anniversary Ale,WLSh47,Belgian-Style Blonde Ale,5.8,15
Cismontane Brewing,3rd Anniversary Belgian Strong,cFOjN3,Belgian-Style Dark Strong Ale,9,20
Discretion Brewing,3rd Conversation,8YyqnY,French & Belgian-Style Saison,4.3,28
Acorn Brewery of Barnsley,3rd Noel,OwFuck,Strong Ale,5,
Wedge Brewing Company,3rd Rail IPA,8L9TO2,Imperial Red Ale,,
Grist Brewing Company,3rd Ring Belgian Strong Ale,NpIhiz,Belgian-Style Dark Strong Ale,10.5,21
Revolution Brewing,3rd Year Beer,lvM4ky,American-Style Barley Wine Ale,11.2,
Freetail Brewing Company,3Tail,1N8whb,,9.9,28
Summit Brewing Company,3X Mild Ale - Union Series #4,XV0VtF,English-Style Pale Mild Ale,7.2,38
Union Craft Brewing Company,3XL Vol 1: Sweat Shock,HiE2bg,American-Style Malt Liquor,6.5,55
Straight to Ale,4,GUcxuR,Imperial Red Ale,,
10 Barrel Brewing Company,4,w1mLvS,Specialty Beer,8,
Bier Brewery & Taproom,4 Banger,WuGO7x,American-Style Amber/Red Ale,,
The Brew Kettle Taproom and Smokehouse,4 C's Pale Ale,P7xBAz,American-Style Pale Ale,6,55
The Bruery,4 Calling Birds,ru4guO,Belgian-Style Dark Strong Ale,11,
Four Hearts Brewing Co.,4 Degrees Pale Ale,e2IZZS,American-Style Pale Ale,5,30
Four Hearts Brewing Co.,4 Degrees Summer Wheat,1iZlQ1,Light American Wheat Ale or Lager with Yeast,5,14
Dark Horse Brewing Company,4 Elf Winter Warmer Ale,93GmvB,Herb and Spice Beer,9,
Nantahala Brewing Company,4 Foot Drop,b5a5de,American-Style Pale Ale,4,46
Acadian Farms,4 Grain Pale Ale,bXVfMx,American-Style Pale Ale,,
3 Daughters Brewing,4 Redemption,CxcrHR,Belgian-Style Quadrupel,11,22
Piece Pizzeria & Brewery,4 Reverends Imperial Stout,zRPGmb,American-Style Stout,,
8th Wonder Brewing Company,4 Roses Bourbon Barrel ALT,54otJa,German-Style Altbier,,
Old World Brewery,4-Leaf Irish Red Ale,aK7YW9,Irish-Style Red Ale,5.5,21
Shades of Pale Brewing Company,4-Play Porter,bKdrSr,Brown Porter,4,
Urban Legend Brewing Company,4.5 out of 7,ae8If3,Oatmeal Stout,6,25
Chattanooga Brewing Company,4/7 IPA,S8S64d,Session India Pale Ale,3.8,20
St. Brigid's Brewery,40 Acre IPA,t9Zcvr,American-Style India Pale Ale,7.1,60
Little Egypt Beer,40 Is Just A Number,3Lk3SF,Brown Porter,,
Three Notch'd Brewing Company,40 Mile,UB924c,American-Style India Pale Ale,6,50
Arbor Brewing Company,40 Years Gone,9O0r2S,American-Style India Pale Ale,7.2,90
